# kind,quest_id,creature_entry,display_id,x,y,z,orientation
objective,8872,0,0,-8756,1069,0,0
objective,8873,0,0,-8756,1069,0,0
objective,8874,0,0,-8756,1069,0,0
objective,8875,0,0,-8756,1069,0,0
objective,8883,0,0,7949,-2620,0,0
objective,8884,0,0,9084,-5884,0,0
objective,8885,0,0,8620,-5668,0,0
objective,8886,0,0,8887,-5780,0,0
objective,8887,0,0,9084,-5884,0,0
objective,8888,0,0,9186,-7827,0,0
objective,8889,0,0,9336,-7884,0,0
objective,8890,0,0,9026,-7458,0,0
objective,8891,0,0,9026,-7458,0,0
objective,8892,0,0,8824,-6197,0,0
objective,8894,0,0,9485,-7951,0,0
objective,8895,0,0,9297,-6685,0,0
objective,8897,0,0,-8870,651,0,0
objective,8898,0,0,-8870,651,0,0
objective,8899,0,0,-8870,651,0,0
objective,8900,0,0,1588,231,0,0
objective,8901,0,0,1588,231,0,0
objective,8902,0,0,1588,231,0,0
objective,8903,0,0,-8864,647,0,0
objective,8904,0,0,1592,234,0,0
objective,8979,0,0,1443,392,0,0
objective,8980,0,0,1592,234,0,0
objective,8981,0,0,1930,-4137,0,0
objective,8982,0,0,1635,223,0,0
objective,8983,0,0,1691,195,0,0
objective,8984,0,0,101,-1719,0,0
objective,8993,0,0,-8444,335,0,0
objective,9024,0,0,-8858,625,0,0
objective,9025,0,0,-8864,647,0,0
objective,9026,0,0,-8868,674,0,0
objective,9027,0,0,-8700,846,0,0
objective,9028,0,0,101,-1719,0,0
objective,9029,0,0,99,-1720,0,0
objective,9035,0,0,9038,-6698,0,0
objective,9062,0,0,9006,-6671,0,0
objective,9064,0,0,9006,-6671,0,0
objective,9065,0,0,2148,-5252,0,0
objective,9066,0,0,9038,-6698,0,0
objective,9067,0,0,9682,-7364,0,0
objective,9076,0,0,8763,-6103,0,0
objective,9119,0,0,9156,-6295,0,0
objective,9130,0,0,7595,-6782,0,0
objective,9133,0,0,9581,-7054,0,0
objective,9134,0,0,9376,-7165,0,0
objective,9135,0,0,7623,-6846,0,0
objective,9138,0,0,8016,-7415,0,0
objective,9139,0,0,7918,-6286,0,0
objective,9140,0,0,7217,-5979,0,0
objective,9143,0,0,8055,-7865,0,0
objective,9144,0,0,8120,-6900,0,0
objective,9145,0,0,7933,-7574,0,0
objective,9146,0,0,7615,-7671,0,0
objective,9147,0,0,7452,-6483,0,0
objective,9148,0,0,7644,-6803,0,0
objective,9149,0,0,7514,-6045,0,0
objective,9150,0,0,7550,-6482,0,0
objective,9151,0,0,7199,-7094,0,0
objective,9152,0,0,7683,-6391,0,0
objective,9155,0,0,7567,-6647,0,0
objective,9156,0,0,7204,-6623,0,0
objective,9157,0,0,7793,-7716,0,0
objective,9158,0,0,7416,-7749,0,0
objective,9159,0,0,7579,-7915,0,0
objective,9160,0,0,7946,-6579,0,0
objective,9161,0,0,7880,-7911,0,0
objective,9162,0,0,7549,-7658,0,0
objective,9163,0,0,7683,-5697,0,0
objective,9164,0,0,6640,-6344,0,0
objective,9166,0,0,7483,-7273,0,0
objective,9167,0,0,6479,-6374,0,0
objective,9168,0,0,6311,-6459,0,0
objective,9169,0,0,6834,-7203,0,0
objective,9170,0,0,6521,-6516,0,0
objective,9171,0,0,7050,-6419,0,0
objective,9172,0,0,7192,-7101,0,0
objective,9173,0,0,6986,-5747,0,0
objective,9174,0,0,7946,-7637,0,0
objective,9175,0,0,6984,-5851,0,0
objective,9176,0,0,7172,-6616,0,0
objective,9177,0,0,1290,316,0,0
objective,9180,0,0,1290,316,0,0
objective,9189,0,0,526,1627,0,0
objective,9192,0,0,7293,-6321,0,0
objective,9193,0,0,7631,-7459,0,0
objective,9199,0,0,7697,-7541,0,0
objective,9207,0,0,7249,-6331,0,0
objective,9212,0,0,7615,-7671,0,0
objective,9214,0,0,7405,-7990,0,0
objective,9215,0,0,6519,-7438,0,0
objective,9216,0,0,7567,-6647,0,0
objective,9217,0,0,7567,-6647,0,0
objective,9218,0,0,6987,-6583,0,0
objective,9219,0,0,7578,-6898,0,0
objective,9220,0,0,6311,-6459,0,0
objective,9231,0,0,2241,-5317,0,0
objective,9247,0,0,2242,-5317,0,0
objective,9252,0,0,8757,-7153,0,0
objective,9253,0,0,8236,-6664,0,0
objective,9254,0,0,8711,-7161,0,0
objective,9255,0,0,8718,-6656,0,0
objective,9256,0,0,8716,-6622,0,0
objective,9258,0,0,8414,-6165,0,0
objective,9260,0,0,-9255,229,0,0
objective,9261,0,0,-9255,229,0,0
objective,9262,0,0,-9255,229,0,0
objective,9263,0,0,-9255,229,0,0
objective,9264,0,0,-9255,229,0,0
objective,9265,0,0,-9255,229,0,0
objective,9267,0,0,-945,-3580,0,0
objective,9273,0,0,-9029,-108,0,0
objective,9274,0,0,7816,-7743,0,0
objective,9275,0,0,6798,-7432,0,0
objective,9276,0,0,7405,-7990,0,0
objective,9277,0,0,6813,-7437,0,0
objective,9278,0,0,-4173,-12499,0,0
objective,9279,0,0,-4039,-13774,0,0
objective,9280,0,0,-4456,-13613,0,0
objective,9281,0,0,7050,-6419,0,0
objective,9282,0,0,7549,-7658,0,0
objective,9283,0,0,-3966,-13833,0,0
objective,9287,0,0,-4103,-13744,0,0
objective,9288,0,0,-4143,-13752,0,0
objective,9289,0,0,-4136,-13740,0,0
objective,9290,0,0,-4117,-13740,0,0
objective,9291,0,0,-4118,-13763,0,0
objective,9292,0,0,-8955,523,0,0
objective,9293,0,0,-4219,-13550,0,0
objective,9294,0,0,-4395,-13643,0,0
objective,9296,0,0,-8955,523,0,0
objective,9297,0,0,-8955,523,0,0
objective,9298,0,0,-8955,523,0,0
objective,9303,0,0,-4354,-13834,0,0
objective,9305,0,0,-4482,-14122,0,0
objective,9306,0,0,-4195,-13736,0,0
objective,9307,0,0,-4495,-14105,0,0
objective,9308,0,0,-4195,-13736,0,0
objective,9309,0,0,-4446,-13431,0,0
objective,9310,0,0,1737,240,0,0
objective,9311,0,0,-4579,-13320,0,0
objective,9312,0,0,-4185,-13733,0,0
objective,9313,0,0,-4158,-12483,0,0
objective,9314,0,0,-4128,-12468,0,0
objective,9315,0,0,8022,-7251,0,0
objective,9322,0,0,3883,-5380,0,0
objective,9323,0,0,-11268,-3053,0,0
objective,9324,0,0,-8833,862,0,0
objective,9325,0,0,-8833,862,0,0
objective,9326,0,0,-8833,862,0,0
objective,9327,0,0,7553,-6761,0,0
objective,9328,0,0,9990,-7053,0,0
objective,9329,0,0,7553,-6761,0,0
objective,9330,0,0,1825,224,0,0
objective,9331,0,0,1825,224,0,0
objective,9332,0,0,1825,224,0,0
objective,9339,0,0,1825,224,0,0
objective,9352,0,0,9005,-6194,0,0
objective,9353,0,0,-9027,-110,0,0
objective,9357,0,0,9531,-6860,0,0
objective,9358,0,0,8685,-6799,0,0
objective,9359,0,0,8981,-7458,0,0
objective,9360,0,0,8981,-7458,0,0
objective,9363,0,0,8716,-6622,0,0
objective,9365,0,0,-8833,862,0,0
objective,9367,0,0,-8837,858,0,0
objective,9368,0,0,-1038,293,0,0
objective,9369,0,0,-4456,-13613,0,0
objective,9371,0,0,-4057,-13722,0,0
objective,9388,0,0,1919,-2037,0,0
objective,9389,0,0,-322,-674,0,0
objective,9392,0,0,10385,-6405,0,0
objective,9393,0,0,10385,-6411,0,0
objective,9394,0,0,9500,-7871,0,0
objective,9395,0,0,8627,-6366,0,0
objective,9402,0,0,9191,-7190,0,0
objective,9403,0,0,9252,-7231,0,0
objective,9404,0,0,8619,-7517,0,0
objective,9409,0,0,-4118,-13763,0,0
objective,9411,0,0,2268,-5333,0,0
objective,9412,0,0,2268,-5333,0,0
objective,9413,0,0,-7577,770,0,0
objective,9414,0,0,-7577,770,0,0
objective,9421,0,0,-4127,-13727,0,0
objective,9425,0,0,-44,-936,0,0
objective,9428,0,0,2071,-2413,0,0
objective,9429,0,0,-10551,-1106,0,0
objective,9432,0,0,2762,-312,0,0
objective,9449,0,0,-3886,-13422,0,0
objective,9450,0,0,-3816,-13384,0,0
objective,9451,0,0,-4127,-13727,0,0
objective,9452,0,0,-4266,-12985,0,0
objective,9453,0,0,-4204,-12526,0,0
objective,9454,0,0,-4456,-12382,0,0
objective,9455,0,0,-4385,-11983,0,0
objective,9456,0,0,-4385,-11983,0,0
objective,9458,0,0,-7145,1376,0,0
objective,9459,0,0,2317,-5284,0,0
objective,9460,0,0,7959,-6475,0,0
objective,9461,0,0,-3994,-11414,0,0
objective,9462,0,0,-4162,-12456,0,0
objective,9463,0,0,-4456,-12382,0,0
objective,9464,0,0,-3281,-12923,0,0
objective,9465,0,0,-3125,-12557,0,0
objective,9467,0,0,-5019,-10969,0,0
objective,9468,0,0,-5019,-10969,0,0
objective,9473,0,0,-3850,-12811,0,0
objective,9477,0,0,-7145,1376,0,0
objective,9478,0,0,-7145,1376,0,0
objective,9479,0,0,-7145,1376,0,0
objective,9480,0,0,2317,-5284,0,0
objective,9481,0,0,2317,-5284,0,0
objective,9482,0,0,2317,-5284,0,0
objective,9484,0,0,8981,-7458,0,0
objective,9485,0,0,8981,-7458,0,0
objective,9486,0,0,8981,-7458,0,0
objective,9487,0,0,7831,-7931,0,0
objective,9488,0,0,7050,-6419,0,0
objective,9489,0,0,8860,-6276,0,0
objective,9491,0,0,7644,-7454,0,0
objective,9500,0,0,-3843,-11382,0,0
objective,9501,0,0,-1110,-11129,0,0
objective,9502,0,0,-3843,-11382,0,0
objective,9503,0,0,-1544,-11172,0,0
objective,9504,0,0,-1110,-11129,0,0
objective,9505,0,0,-4700,-12415,0,0
objective,9506,0,0,-4630,-12925,0,0
objective,9507,0,0,-4700,-12415,0,0
objective,9508,0,0,-1649,-10921,0,0
objective,9509,0,0,-3843,-11382,0,0
objective,9512,0,0,-4665,-13002,0,0
objective,9513,0,0,-4915,-12181,0,0
objective,9514,0,0,-4915,-12181,0,0
objective,9515,0,0,-4806,-11520,0,0
objective,9523,0,0,-4940,-11953,0,0
objective,9527,0,0,-4950,-11248,0,0
objective,9528,0,0,-5358,-11175,0,0
objective,9529,0,0,7933,-6739,0,0
objective,9530,0,0,-4508,-12507,0,0
objective,9531,0,0,-5043,-11261,0,0
objective,9532,0,0,8021,-6372,0,0
objective,9537,0,0,-5043,-11261,0,0
objective,9538,0,0,-4178,-12513,0,0
objective,9539,0,0,-3924,-12748,0,0
objective,9540,0,0,-3873,-13124,0,0
objective,9541,0,0,-4636,-13069,0,0
objective,9542,0,0,-4487,-11644,0,0
objective,9544,0,0,-4613,-11663,0,0
objective,9546,0,0,-4624,-11647,0,0
objective,9548,0,0,-1242,-11328,0,0
objective,9549,0,0,-1163,-11665,0,0
objective,9550,0,0,-1669,-12070,0,0
objective,9555,0,0,-3843,-11382,0,0
objective,9557,0,0,-1932,-11858,0,0
objective,9559,0,0,-3353,-12400,0,0
objective,9560,0,0,-3385,-12814,0,0
objective,9561,0,0,-1838,-12071,0,0
objective,9562,0,0,-3103,-11961,0,0
objective,9564,0,0,-3535,-11840,0,0
objective,9565,0,0,-3108,-12559,0,0
objective,9566,0,0,-3353,-12400,0,0
objective,9567,0,0,-2310,-11266,0,0
objective,9568,0,0,-2514,-11415,0,0
objective,9569,0,0,-1401,-11442,0,0
objective,9570,0,0,-3144,-12532,0,0
objective,9571,0,0,-3144,-12532,0,0
objective,9573,0,0,-3177,-12429,0,0
objective,9574,0,0,-2215,-11816,0,0
objective,9576,0,0,-2808,-11685,0,0
objective,9578,0,0,-2090,-11298,0,0
objective,9579,0,0,-2082,-11418,0,0
objective,9580,0,0,-2015,-11547,0,0
objective,9581,0,0,-1916,-11791,0,0
objective,9582,0,0,-3064,-12699,0,0
objective,9584,0,0,-1916,-11791,0,0
objective,9585,0,0,-1916,-11791,0,0
objective,9586,0,0,-4121,-12789,0,0
objective,9591,0,0,-4269,-11485,0,0
objective,9592,0,0,-4269,-11485,0,0
objective,9593,0,0,-4269,-11485,0,0
objective,9594,0,0,-2514,-11415,0,0
objective,9595,0,0,-3148,-11903,0,0
objective,9598,0,0,-4192,-11472,0,0
objective,9599,0,0,-4192,-11472,0,0
objective,9600,0,0,-2445,-12205,0,0
objective,9602,0,0,-4167,-12418,0,0
objective,9603,0,0,-1930,-11957,0,0
objective,9604,0,0,-3963,-11669,0,0
objective,9605,0,0,-4058,-11790,0,0
objective,9606,0,0,-2059,-11897,0,0
objective,9612,0,0,-4167,-12418,0,0
objective,9616,0,0,-4167,-12418,0,0
objective,9617,0,0,8981,-7458,0,0
objective,9618,0,0,9733,-7366,0,0
objective,9619,0,0,7935,-6184,0,0
objective,9620,0,0,-1811,-12084,0,0
objective,9621,0,0,1290,316,0,0
objective,9622,0,0,-4167,-12418,0,0
objective,9623,0,0,-3972,-11928,0,0
objective,9624,0,0,-2533,-12169,0,0
objective,9625,0,0,-2670,-12131,0,0
objective,9626,0,0,1929,-4157,0,0
objective,9627,0,0,9990,-7053,0,0
objective,9628,0,0,-1913,-12319,0,0
objective,9629,0,0,-2849,-11283,0,0
objective,9632,0,0,-4269,-11485,0,0
objective,9633,0,0,6581,492,0,0
objective,9634,0,0,-2755,-12055,0,0
objective,9641,0,0,-1960,-11852,0,0
objective,9642,0,0,-1960,-11883,0,0
objective,9643,0,0,-2015,-11547,0,0
objective,9646,0,0,-1423,-11289,0,0
objective,9647,0,0,-2015,-11547,0,0
objective,9648,0,0,-2062,-12235,0,0
objective,9649,0,0,-1220,-12580,0,0
objective,9663,0,0,-3353,-12400,0,0
objective,9666,0,0,-2222,-12322,0,0
objective,9667,0,0,-2520,-12302,0,0
objective,9668,0,0,-1916,-11794,0,0
objective,9669,0,0,-1552,-10916,0,0
objective,9670,0,0,-1506,-10887,0,0
objective,9671,0,0,-2095,-11843,0,0
objective,9672,0,0,-1251,-12657,0,0
objective,9673,0,0,9927,-7396,0,0
objective,9674,0,0,-1386,-12817,0,0
objective,9675,0,0,-4220,-11534,0,0
objective,9676,0,0,10367,-6432,0,0
objective,9677,0,0,9870,-7482,0,0
objective,9678,0,0,8033,-7525,0,0
objective,9679,0,0,9870,-7482,0,0
objective,9681,0,0,9861,-7516,0,0
objective,9682,0,0,-1251,-12951,0,0
objective,9683,0,0,-1902,-12863,0,0
objective,9684,0,0,9870,-7482,0,0
objective,9685,0,0,9667,-7371,0,0
objective,9686,0,0,10100,-6599,0,0
objective,9687,0,0,-1440,-11856,0,0
objective,9688,0,0,-1348,-12618,0,0
objective,9689,0,0,-1217,-12482,0,0
objective,9690,0,0,10100,-6599,0,0
objective,9691,0,0,9870,-7482,0,0
objective,9692,0,0,9870,-7482,0,0
objective,9693,0,0,-1960,-11883,0,0
objective,9694,0,0,-1830,-11721,0,0
objective,9695,0,0,-1960,-11883,0,0
objective,9696,0,0,-1886,-10919,0,0
objective,9698,0,0,-3994,-11414,0,0
objective,9699,0,0,-1960,-11883,0,0
objective,9700,0,0,-1282,-11850,0,0
objective,9703,0,0,-2116,-11416,0,0
objective,9704,0,0,9871,-6557,0,0
objective,9705,0,0,9984,-6478,0,0
objective,9706,0,0,-1959,-11890,0,0
objective,9707,0,0,9842,-7362,0,0
objective,9710,0,0,9842,-7362,0,0
objective,9711,0,0,-1959,-11890,0,0
objective,9740,0,0,-2143,-10692,0,0
objective,9741,0,0,-2073,-10784,0,0
objective,9746,0,0,-1886,-10919,0,0
objective,9748,0,0,-1963,-11887,0,0
objective,9749,0,0,-1506,-10887,0,0
objective,9750,0,0,-2095,-11843,0,0
objective,9751,0,0,-1251,-12657,0,0
objective,9753,0,0,-1916,-11794,0,0
objective,9756,0,0,-1934,-11848,0,0
objective,9757,0,0,-4269,-11485,0,0
objective,9758,0,0,7644,-6803,0,0
objective,9759,0,0,-1916,-11794,0,0
objective,9760,0,0,-1777,-11078,0,0
objective,9761,0,0,-1962,-10798,0,0
objective,9762,0,0,-3994,-11414,0,0
objective,9779,0,0,-1886,-10919,0,0
objective,9798,0,0,-4195,-13736,0,0
objective,9799,0,0,-4171,-13549,0,0
objective,9811,0,0,9990,-7053,0,0
objective,9812,0,0,1290,316,0,0
objective,9813,0,0,1927,-4161,0,0
objective,9877,0,0,7500,-6856,0,0
objective,10063,0,0,-1220,-11450,0,0
objective,10064,0,0,-1757,-11062,0,0
objective,10065,0,0,-1984,-11183,0,0
objective,10066,0,0,-2048,-11183,0,0
objective,10067,0,0,-1544,-11172,0,0
objective,10068,0,0,10406,-6396,0,0
objective,10069,0,0,10406,-6396,0,0
objective,10070,0,0,10406,-6396,0,0
objective,10071,0,0,10406,-6396,0,0
objective,10072,0,0,10406,-6396,0,0
objective,10073,0,0,10406,-6396,0,0
objective,10139,0,0,-222,3099,0,0
objective,10157,0,0,-222,3099,0,0
objective,10166,0,0,8206,-6349,0,0
objective,10302,0,0,-3922,-13816,0,0
objective,10303,0,0,-4498,-13428,0,0
objective,10304,0,0,-4195,-13736,0,0
objective,10324,0,0,-4450,-11983,0,0
objective,10350,0,0,-4189,-11654,0,0
objective,10352,0,0,10076,2261,0,0
objective,10359,0,0,9730,-7086,0,0
objective,10364,0,0,-3968,-11473,0,0
objective,10366,0,0,-4192,-11472,0,0
objective,10371,0,0,-9223,-2148,0,0
objective,10372,0,0,7512,-6841,0,0
objective,10376,0,0,-3968,-11473,0,0
objective,10377,0,0,-3968,-11473,0,0
objective,10378,0,0,9939,-7044,0,0
objective,10379,0,0,9939,-7044,0,0
objective,10428,0,0,-5358,-11175,0,0
objective,10490,0,0,-3843,-11382,0,0
objective,10500,0,0,1582,-4185,0,0
objective,10501,0,0,-4977,-1172,0,0
objective,10529,0,0,8981,-7458,0,0
objective,10530,0,0,8981,-7458,0,0
objective,10534,0,0,-3968,-11473,0,0
objective,10539,0,0,-3968,-11473,0,0
objective,10548,0,0,6805,-7339,0,0
objective,10549,0,0,6701,-7323,0,0
objective,10605,0,0,1712,57,0,0
objective,10693,0,0,1652,-4090,0,0
objective,10694,0,0,1652,-4090,0,0
objective,10695,0,0,-4982,-1202,0,0
objective,10696,0,0,-4982,-1202,0,0
objective,10697,0,0,9524,-7190,0,0
objective,10698,0,0,9524,-7190,0,0
objective,10699,0,0,-3924,-11604,0,0
objective,10700,0,0,-3924,-11604,0,0
objective,10752,0,0,2767,-412,0,0
objective,10779,0,0,-4269,-11485,0,0
objective,10788,0,0,9773,-7302,0,0
objective,10789,0,0,1712,57,0,0
objective,10790,0,0,1850,-4357,0,0
objective,10794,0,0,1771,-4284,0,0
objective,10919,0,0,-683,2630,0,0
objective,10931,0,0,-3968,-11473,0,0
objective,10932,0,0,-3968,-11473,0,0
objective,10933,0,0,9939,-7044,0,0
objective,10934,0,0,9939,-7044,0,0
objective,10938,0,0,-9561,104,0,0
objective,10939,0,0,-9561,104,0,0
objective,10940,0,0,-9561,104,0,0
objective,10941,0,0,-9561,104,0,0
objective,10999,0,0,-5822,-2811,0,0
objective,11117,0,0,-5173,-563,0,0
objective,11118,0,0,-4000,-11931,0,0
objective,11120,0,0,9325,-7324,0,0
objective,11122,0,0,-5200,-492,0,0
objective,11127,0,0,-11300,1494,0,0
objective,11129,0,0,-2459,-484,0,0
objective,11131,0,0,-9430,56,0,0
objective,11219,0,0,2240,283,0,0
objective,11293,0,0,-5184,-612,0,0
objective,11294,0,0,-5147,-634,0,0
objective,11318,0,0,-5200,-492,0,0
objective,11320,0,0,-5147,-634,0,0
objective,11321,0,0,-5177,-624,0,0
objective,11334,0,0,-9576,88,0,0
objective,11345,0,0,-9576,88,0,0
objective,11356,0,0,-9430,56,0,0
objective,11357,0,0,2240,283,0,0
objective,11360,0,0,-9298,27,0,0
objective,11361,0,0,356,-4742,0,0
objective,11407,0,0,1177,-4309,0,0
objective,11408,0,0,1189,-4268,0,0
objective,11409,0,0,1280,-4411,0,0
objective,11412,0,0,1280,-4411,0,0
objective,11413,0,0,1175,-4293,0,0
objective,11425,0,0,-8797,-259,0,0
objective,11431,0,0,1195,-4343,0,0
objective,11435,0,0,-9430,56,0,0
objective,11437,0,0,-5185,-562,0,0
objective,11438,0,0,-5185,-562,0,0
objective,11439,0,0,-5622,-473,0,0
objective,11440,0,0,-4187,-12501,0,0
objective,11441,0,0,-5185,-562,0,0
objective,11442,0,0,-5185,-562,0,0
objective,11444,0,0,1201,-4373,0,0
objective,11445,0,0,1201,-4373,0,0
objective,11446,0,0,1201,-4373,0,0
objective,11447,0,0,1201,-4373,0,0
objective,11449,0,0,2281,455,0,0
objective,11450,0,0,9257,-6761,0,0
objective,11486,0,0,-5185,-562,0,0
objective,11487,0,0,1201,-4373,0,0
objective,11528,0,0,-4916,-980,0,0
objective,11558,0,0,1592,234,0,0
objective,11578,0,0,-8797,-259,0,0
objective,11579,0,0,-8797,-259,0,0
objective,11580,0,0,587,1365,0,0
objective,11581,0,0,-10657,1055,0,0
objective,11583,0,0,-10648,1059,0,0
objective,11584,0,0,594,1363,0,0
objective,11621,0,0,1996,5854,0,0
objective,11657,0,0,-8836,852,0,0
objective,11731,0,0,-8836,852,0,0
objective,11732,0,0,-1212,-2677,0,0
objective,11734,0,0,2559,-482,0,0
objective,11735,0,0,-4224,-12318,0,0
objective,11736,0,0,2020,6580,0,0
objective,11737,0,0,-10951,-3218,0,0
objective,11738,0,0,-2247,-11898,0,0
objective,11739,0,0,-8250,-2626,0,0
objective,11740,0,0,6328,513,0,0
objective,11741,0,0,-56,1271,0,0
objective,11742,0,0,-5405,-492,0,0
objective,11743,0,0,-10705,-1146,0,0
objective,11744,0,0,-3448,-4232,0,0
objective,11745,0,0,-9394,38,0,0
objective,11746,0,0,-4401,3485,0,0
objective,11747,0,0,-529,2339,0,0
objective,11748,0,0,-604,-546,0,0
objective,11749,0,0,-5233,-2893,0,0
objective,11750,0,0,-2526,7552,0,0
objective,11751,0,0,-9434,-2110,0,0
objective,11752,0,0,-3944,2049,0,0
objective,11753,0,0,9779,1019,0,0
objective,11754,0,0,-3000,4155,0,0
objective,11755,0,0,188,-2133,0,0
objective,11756,0,0,999,-1454,0,0
objective,11757,0,0,-3448,-938,0,0
objective,11758,0,0,188,6025,0,0
objective,11759,0,0,3120,3750,0,0
objective,11760,0,0,-6770,527,0,0
objective,11761,0,0,-14288,62,0,0
objective,11762,0,0,-7217,-3859,0,0
objective,11763,0,0,6860,-4767,0,0
objective,11764,0,0,-1135,-3532,0,0
objective,11765,0,0,2015,-2338,0,0
objective,11766,0,0,-6704,-2201,0,0
objective,11767,0,0,2274,6133,0,0
objective,11768,0,0,-7596,-2087,0,0
objective,11769,0,0,-1862,3056,0,0
objective,11770,0,0,146,-4714,0,0
objective,11771,0,0,-3111,-2722,0,0
objective,11772,0,0,9387,-6772,0,0
objective,11773,0,0,-4573,407,0,0
objective,11774,0,0,7694,-6837,0,0
objective,11775,0,0,41,2587,0,0
objective,11776,0,0,-135,-803,0,0
objective,11777,0,0,-2329,-626,0,0
objective,11778,0,0,-1211,7474,0,0
objective,11779,0,0,-3060,2383,0,0
objective,11780,0,0,953,777,0,0
objective,11781,0,0,-10331,-3298,0,0
objective,11782,0,0,-2554,4278,0,0
objective,11783,0,0,-273,-2663,0,0
objective,11784,0,0,-448,-4528,0,0
objective,11785,0,0,-5514,-2300,0,0
objective,11786,0,0,2279,456,0,0
objective,11787,0,0,201,7687,0,0
objective,11799,0,0,2919,3683,0,0
objective,11800,0,0,-7001,919,0,0
objective,11801,0,0,-14377,116,0,0
objective,11802,0,0,-7123,-3657,0,0
objective,11803,0,0,6856,-4564,0,0
objective,11804,0,0,-1209,-2667,0,0
objective,11805,0,0,2569,-479,0,0
objective,11806,0,0,-4219,-12311,0,0
objective,11807,0,0,2025,6591,0,0
objective,11808,0,0,-10947,-3228,0,0
objective,11809,0,0,-2235,-11896,0,0
objective,11810,0,0,-8259,-2619,0,0
objective,11811,0,0,6317,521,0,0
objective,11812,0,0,-60,1261,0,0
objective,11813,0,0,-5418,-498,0,0
objective,11814,0,0,-10700,-1156,0,0
objective,11815,0,0,-3449,-4220,0,0
objective,11816,0,0,-9389,27,0,0
objective,11817,0,0,-4400,3474,0,0
objective,11818,0,0,-526,2329,0,0
objective,11819,0,0,-615,-547,0,0
objective,11820,0,0,-5241,-2892,0,0
objective,11821,0,0,-2517,7555,0,0
objective,11822,0,0,-9429,-2119,0,0
objective,11823,0,0,-3951,2046,0,0
objective,11824,0,0,9781,1011,0,0
objective,11825,0,0,-2999,4164,0,0
objective,11826,0,0,182,-2127,0,0
objective,11827,0,0,1006,-1452,0,0
objective,11828,0,0,-3445,-946,0,0
objective,11829,0,0,194,6017,0,0
objective,11830,0,0,3128,3743,0,0
objective,11831,0,0,-6777,535,0,0
objective,11832,0,0,-14297,58,0,0
objective,11833,0,0,-7226,-3859,0,0
objective,11834,0,0,6857,-4758,0,0
objective,11835,0,0,2917,3693,0,0
objective,11836,0,0,-6991,919,0,0
objective,11837,0,0,-14369,120,0,0
objective,11838,0,0,-7114,-3657,0,0
objective,11839,0,0,6846,-4567,0,0
objective,11840,0,0,-1129,-3539,0,0
objective,11841,0,0,2009,-2345,0,0
objective,11842,0,0,-6696,-2196,0,0
objective,11843,0,0,2287,6138,0,0
objective,11844,0,0,-7599,-2076,0,0
objective,11845,0,0,-1854,3058,0,0
objective,11846,0,0,140,-4721,0,0
objective,11847,0,0,-3115,-2730,0,0
objective,11848,0,0,9380,-6773,0,0
objective,11849,0,0,-4581,412,0,0
objective,11850,0,0,7687,-6831,0,0
objective,11851,0,0,34,2590,0,0
objective,11852,0,0,-2322,-620,0,0
objective,11853,0,0,-143,-808,0,0
objective,11854,0,0,-1216,7483,0,0
objective,11855,0,0,-3067,2388,0,0
objective,11856,0,0,948,780,0,0
objective,11857,0,0,-10339,-3294,0,0
objective,11858,0,0,-2545,4275,0,0
objective,11859,0,0,-282,-2668,0,0
objective,11860,0,0,-457,-4526,0,0
objective,11861,0,0,-5519,-2294,0,0
objective,11862,0,0,2278,447,0,0
objective,11863,0,0,205,7693,0,0
objective,11882,0,0,-8836,852,0,0
objective,11886,0,0,3956,738,0,0
objective,11891,0,0,-8833,869,0,0
objective,11915,0,0,1824,212,0,0
objective,11917,0,0,4209,1138,0,0
objective,11921,0,0,-8836,852,0,0
objective,11922,0,0,1824,212,0,0
objective,11923,0,0,1824,212,0,0
objective,11924,0,0,-8836,852,0,0
objective,11925,0,0,1824,212,0,0
objective,11926,0,0,1824,212,0,0
objective,11933,0,0,1825,224,0,0
objective,11935,0,0,-8833,862,0,0
objective,11964,0,0,-2546,4261,0,0
objective,11966,0,0,-14285,45,0,0
objective,11970,0,0,-8833,862,0,0
objective,11971,0,0,1825,224,0,0
objective,12012,0,0,-8833,866,0,0
objective,12020,0,0,-5185,-540,0,0
objective,12022,0,0,-5168,-543,0,0
objective,12133,0,0,-9430,56,0,0
objective,12135,0,0,-9430,56,0,0
objective,12139,0,0,2240,283,0,0
objective,12155,0,0,2240,283,0,0
objective,12191,0,0,-5168,-543,0,0
objective,12192,0,0,1197,-4355,0,0
objective,12193,0,0,-5177,-624,0,0
objective,12194,0,0,1175,-4293,0,0
objective,12278,0,0,-4849,-862,0,0
objective,12286,0,0,-9465,17,0,0
objective,12306,0,0,1473,-4209,0,0
objective,12331,0,0,9800,983,0,0
objective,12332,0,0,-5599,-531,0,0
objective,12333,0,0,-4125,-12474,0,0
objective,12334,0,0,10125,2225,0,0
objective,12335,0,0,-4838,-859,0,0
objective,12336,0,0,-8868,672,0,0
objective,12337,0,0,-3740,-11692,0,0
objective,12338,0,0,6410,516,0,0
objective,12339,0,0,-5380,-2974,0,0
objective,12340,0,0,-10654,1165,0,0
objective,12341,0,0,-2063,-11892,0,0
objective,12342,0,0,-9225,-2159,0,0
objective,12343,0,0,-3829,-837,0,0
objective,12344,0,0,-10513,-1159,0,0
objective,12345,0,0,2779,-434,0,0
objective,12346,0,0,-859,-570,0,0
