# entry,name,display_id,minlevel,maxlevel,faction,npcflag,type,rank,unit_class,speed_walk,speed_run,base_attack_time,damage_modifier,health_modifier
721,Rabbit,328,1,1,31,0,8,0,1,1.00,0.86,2000,2.40,0.01
724,Burly Rockjaw Trogg,160,2,2,36,0,7,0,1,1.00,0.86,2000,1.00,1.00
732,Murloc Lurker,983,9,10,18,0,7,0,1,1.00,0.86,2000,1.00,1.00
735,Murloc Streamrunner,527,6,7,18,0,7,0,1,1.00,1.43,2000,1.00,1.00
777,Amy Davenport,3366,20,20,12,128,7,0,1,1.00,1.14,2000,1.00,1.00
786,Grelin Whitebeard,1354,5,5,55,3,7,0,1,1.00,1.14,1500,1.00,1.00
789,Kimberly Hiett,3369,20,20,12,4480,7,0,1,1.00,1.14,2000,1.00,1.00
791,Lindsay Ashlock,3368,20,20,12,384,7,0,1,1.00,1.14,2000,1.00,1.00
794,Matt,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
795,Mark,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
796,Joshua,221,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
797,Bo,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
798,Solomon,221,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
799,Kevin,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
800,Kyle,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
801,Eric,262,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
802,Jay,221,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
804,Dana,257,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
805,Cameron,262,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
806,John,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
807,Lisa,252,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
808,Grik'nir the Cold,27505,5,5,2136,0,7,0,2,1.00,0.86,2000,1.00,1.00
810,Aaron,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
811,Jose,221,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
812,Alma Jainrose,1745,20,20,12,81,7,0,1,1.00,1.14,2000,1.00,1.00
822,Young Forest Bear,1006,8,9,44,0,1,0,1,1.00,0.86,2500,1.00,1.25
823,Deputy Willem,2072,18,18,12,3,7,0,1,1.00,1.14,1500,1.00,1.00
824,Defias Digger,2441,15,16,17,0,7,0,1,0.67,1.14,2000,1.00,1.00
829,Adlin Pridedrift,3388,5,5,55,384,7,0,1,1.00,1.14,1500,1.00,1.00
830,Sand Crawler,342,13,14,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
831,Sea Crawler,979,15,16,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
832,Dust Devil,5327,18,19,14,0,4,0,1,1.00,1.14,2000,1.00,1.00
833,Coyote Packleader,161,11,12,38,0,1,0,1,1.00,1.14,2000,1.00,1.00
834,Coyote,643,10,11,38,0,1,0,1,1.00,1.14,2000,1.00,1.00
836,Durnan Furcutter,3406,5,5,55,4227,7,0,1,1.00,1.14,1500,1.00,1.00
837,Branstock Khalder,3401,5,5,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
841,Harl Cutter,3261,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
842,Lumberjack,308,5,5,12,0,7,0,1,0.67,1.14,2000,1.00,1.00
843,Gina MacGregor,3260,15,15,12,128,7,0,1,1.00,1.14,1500,1.00,1.00
846,Rotten Ghoul,646,14,15,21,0,6,0,1,0.78,1.14,2000,1.00,1.00
847,Nathan,338,5,5,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
848,Madison,257,5,5,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
849,Rachel,252,3,3,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
850,Erin,257,5,5,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
851,Hannah,344,5,5,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
852,Feral Spirit,647,15,15,92,0,10,0,1,1.20,1.14,2000,1.00,1.00
860,Pet Wolf,855,10,10,11,0,7,0,1,1.20,1.14,2000,1.00,1.00
880,Erlan Drudgemoor,3322,8,8,17,0,7,0,1,1.00,0.86,2600,1.00,1.00
881,Surena Caledon,3321,9,9,17,0,7,0,8,1.00,0.86,2000,1.00,1.00
883,Deer,347,5,5,31,0,8,0,1,1.00,0.86,2000,1.00,0.01
890,Fawn,654,1,1,31,0,8,0,1,1.00,0.86,2000,1.00,0.20
893,Lars,4329,18,18,12,2,7,0,1,1.00,1.14,1000,1.00,1.00
894,Homer Stonefield,3332,5,5,12,640,7,0,1,1.00,1.14,1500,1.00,1.00
895,Thorgas Grimson,3395,5,5,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
896,Veldan Lightfoot,3339,10,10,12,4224,7,0,1,1.00,1.14,1500,1.00,1.00
904,[UNUSED] Regna Khurn,312,5,5,55,0,7,0,1,1.00,1.14,2000,1.00,1.00
906,Maximillian Crowe,3271,10,10,12,49,7,0,1,1.00,1.14,1500,1.00,1.00
911,Llane Beshere,3343,5,5,12,51,7,0,1,1.00,1.14,1500,1.00,1.00
912,Thran Khorman,3399,5,5,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
913,Lyria Du Lac,1300,12,12,12,51,7,0,1,1.00,1.14,1500,1.00,1.00
915,Jorik Kerridan,3351,5,5,12,51,7,0,1,1.00,1.14,1500,1.00,1.00
916,Solm Hargrin,3407,5,5,55,51,7,0,1,1.00,1.14,2000,1.00,1.00
917,Keryn Sylvius,1297,11,11,12,51,7,0,1,1.00,1.14,2000,1.00,1.00
919,[UNUSED] [PH] Berail Spiritwhisper,375,5,5,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
925,Brother Sammuel,3346,5,5,12,51,7,0,1,1.00,1.14,1500,1.00,1.00
926,Bromos Grummner,3393,5,5,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
927,Brother Wilhelm,1299,11,11,11,51,7,0,1,1.00,1.14,1500,1.00,1.00
944,Marryk Nurribit,10216,5,5,875,51,7,0,1,1.00,1.14,1500,1.00,1.00
945,Rybrad Coldbank,3391,5,5,55,4224,7,0,1,1.00,1.14,1500,1.00,1.00
946,Frostmane Novice,27492,3,4,7,0,7,0,2,1.00,0.86,2000,1.00,1.00
953,Spawn Test One,351,15,15,58,0,7,0,1,1.00,1.14,2000,1.00,1.00
954,Kat Sampson,1842,17,17,55,4224,7,0,1,1.00,1.14,1500,1.00,1.00
955,Sergeant De Vries,3338,10,10,12,640,7,0,1,1.00,1.14,2000,1.00,1.00
959,Morley Eberlein,5012,10,10,12,4224,7,0,1,1.00,1.14,1500,1.00,1.00
963,Deputy Rainer,3279,10,10,12,3,7,0,1,1.00,1.14,2000,1.00,1.00
994,Nahr'ek da Howler,665,5,5,37,0,7,0,1,1.20,1.14,2000,1.00,1.00
995,Nahr'ek's Pack,447,3,4,37,0,1,0,1,1.20,1.14,2000,1.00,1.00
1000,Unkillable Test Dummy,2381,20,20,2000,0,7,0,1,1.00,1.14,2000,1.00,100.00
1001,Watcher Hutchins,2388,20,20,56,0,7,0,1,1.00,1.14,2000,1.00,1.00
1007,Mosshide Gnoll,3199,20,21,61,0,7,0,1,1.20,1.14,2000,1.00,1.02
1024,Bluegill Murloc,486,20,21,18,0,7,0,1,1.00,1.14,2000,1.00,1.02
1030,Black Slime,360,20,21,14,0,10,0,1,1.00,1.14,2000,1.00,1.02
1039,Fen Dweller,713,20,21,14,0,4,0,1,0.67,1.14,2000,1.00,1.02
1065,Riverpaw Shaman,204,12,13,20,0,7,0,2,1.00,1.14,2000,1.00,1.00
1067,Riverpaw Scavenger,10791,12,13,20,0,7,0,1,1.20,1.14,2000,1.00,1.00
1083,Murloc Shorestriker,1305,16,17,18,0,7,0,1,1.00,1.14,2000,1.00,1.00
1098,Watcher Merant,2394,20,20,56,0,7,0,1,1.00,1.14,2000,1.00,1.00
1099,Watcher Gelwin,2386,20,20,56,0,7,0,1,1.00,1.14,2000,1.00,1.00
1100,Watcher Selkin,2400,20,20,56,0,7,0,1,1.00,1.14,2000,1.00,1.00
1101,Watcher Thayer,2401,20,20,56,0,7,0,1,1.00,1.14,2000,1.00,1.00
1104,Grundel Harkin,3397,5,5,55,4224,7,0,1,1.00,1.14,1500,1.00,1.00
1105,Jern Hornhelm,1572,15,15,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1109,Fleshripper,2305,13,14,73,0,1,0,1,1.00,1.14,2000,1.00,1.00
1115,Rockjaw Skullthumper,726,8,9,59,0,7,0,1,1.00,0.86,2000,1.00,1.00
1116,Rockjaw Ambusher,726,9,10,59,0,7,0,1,1.00,0.86,2000,1.00,1.00
1117,Rockjaw Bonesnapper,726,9,10,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1118,Rockjaw Backbreaker,723,11,12,59,0,7,0,1,1.00,1.14,2500,1.00,1.00
1119,Hammerspine,830,12,12,59,0,7,4,1,1.00,1.14,2600,1.00,1.30
1120,Frostmane Troll,27500,7,8,37,0,7,0,1,1.00,0.86,2000,1.00,1.00
1121,Frostmane Snowstrider,27498,8,9,37,0,7,0,2,1.00,0.86,2000,1.00,1.00
1122,Frostmane Hideskinner,27490,9,10,37,0,7,0,1,1.00,0.86,2000,1.00,1.00
1123,Frostmane Headhunter,27464,8,9,37,0,7,0,1,1.00,0.86,2000,1.00,1.00
1124,Frostmane Shadowcaster,27496,9,10,37,0,7,0,8,1.00,0.86,2000,1.00,1.00
1125,Crag Boar,607,5,6,189,0,1,0,1,1.00,0.86,2000,1.00,1.00
1126,Large Crag Boar,381,6,7,189,0,1,0,1,1.00,0.86,2000,1.00,1.00
1127,Elder Crag Boar,744,7,8,189,0,1,0,1,1.00,0.86,2000,1.00,1.00
1128,Young Black Bear,8843,5,6,44,0,1,0,1,1.00,0.86,2000,1.00,1.20
1129,Black Bear,719,6,7,44,0,1,0,1,1.00,0.86,2500,1.00,1.20
1130,Bjarn,913,12,12,44,0,1,4,1,1.00,1.14,2000,1.00,1.00
1131,Winter Wolf,785,7,8,38,0,1,0,1,1.00,0.86,2000,1.00,1.00
1132,Timber,11422,10,10,38,0,1,4,1,1.00,1.14,2000,1.00,1.00
1133,Starving Winter Wolf,11416,8,9,38,0,1,0,1,1.00,0.86,2000,1.00,1.00
1134,Young Wendigo,929,5,6,24,0,7,0,1,1.00,0.86,2000,1.00,1.00
1135,Wendigo,950,6,7,24,0,7,0,1,1.00,0.86,2000,1.00,1.00
1137,Edan the Howler,931,9,9,24,0,7,4,1,1.00,0.86,2000,1.00,1.00
1138,Snow Tracker Wolf,604,6,7,38,0,1,0,1,1.00,0.86,2000,1.00,1.00
1139,Magistrate Bluntnose,1597,20,20,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1153,Torren Squarejaw,1656,15,15,55,0,7,0,1,1.00,1.14,1500,1.00,1.00
1154,Marek Ironheart,1596,15,15,55,3,7,0,1,1.00,1.14,1500,1.00,1.00
1155,Kelt Thomasin,1618,15,15,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1156,Vyrin Swiftwind,19826,15,15,371,3,7,0,1,1.00,1.14,1500,1.00,1.00
1161,Stonesplinter Trogg,763,11,12,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1162,Stonesplinter Scout,764,11,12,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1163,Stonesplinter Skullthumper,160,13,14,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1164,Stonesplinter Bonesnapper,722,15,16,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1165,Stonesplinter Geomancer,160,17,18,59,0,7,0,8,1.00,1.14,2000,1.00,1.00
1166,Stonesplinter Seer,764,13,14,59,0,7,0,2,1.00,1.14,2000,1.00,1.00
1167,Stonesplinter Digger,722,18,19,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1169,Dark Iron Insurgent,3456,18,19,54,0,7,0,1,1.00,1.14,2000,1.00,1.00
1171,Dark Iron Guerrilla,825,17,18,54,0,7,0,1,1.20,1.14,2000,1.00,1.00
1172,Tunnel Rat Vermin,10913,10,11,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1173,Tunnel Rat Scout,365,10,11,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1174,Tunnel Rat Geomancer,163,12,13,26,0,7,0,8,1.00,1.14,2000,1.00,1.00
1175,Tunnel Rat Digger,373,12,13,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1176,Tunnel Rat Forager,10912,11,12,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1177,Tunnel Rat Surveyor,2299,14,14,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1178,Mo'grosh Ogre,1122,18,19,45,0,7,0,1,1.00,1.14,2000,1.00,1.00
1179,Mo'grosh Enforcer,6692,18,19,45,0,7,0,2,1.00,1.14,2000,1.00,1.00
1180,Mo'grosh Brute,14403,19,20,45,0,7,0,1,1.00,1.14,3000,1.00,1.00
1181,Mo'grosh Shaman,1045,18,19,45,0,7,0,2,1.00,1.14,2000,1.00,1.00
1183,Mo'grosh Mystic,1052,19,20,45,0,7,0,2,1.00,1.14,2000,1.00,1.00
1184,Cliff Lurker,827,13,14,22,0,1,0,1,1.00,1.14,2000,1.00,1.00
1185,Wood Lurker,520,17,18,22,0,1,0,1,1.00,1.14,2000,1.00,1.00
1186,Elder Black Bear,707,11,12,44,0,1,0,1,1.00,1.14,2000,1.00,1.20
1187,Daryl the Youngling,1356,15,15,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1188,Grizzled Black Bear,762,13,14,44,0,1,0,1,1.00,1.14,2000,1.00,1.20
1189,Black Bear Patriarch,762,16,17,44,0,1,0,1,1.00,1.14,2000,1.00,1.20
1190,Mountain Boar,704,10,11,189,0,1,0,1,1.00,1.14,2000,1.00,1.00
1191,Mangy Mountain Boar,3027,14,15,189,0,1,0,1,1.00,1.14,2000,1.00,1.00
1192,Elder Mountain Boar,1208,16,17,189,0,1,0,1,1.00,1.14,2000,1.00,1.00
1193,Loch Frenzy,1004,12,13,1878,0,1,0,1,1.00,1.14,1100,1.00,1.00
1194,Mountain Buzzard,410,15,16,14,0,1,0,1,1.00,1.14,2000,1.00,1.00
1195,Forest Lurker,827,10,11,22,0,1,0,1,1.00,0.86,2000,1.00,1.00
1196,Ice Claw Bear,8840,7,8,44,0,1,0,1,1.00,0.86,2000,1.00,1.20
1197,Stonesplinter Shaman,763,15,16,59,0,7,0,2,1.00,1.14,2000,1.00,1.00
1198,Rallic Finn,5014,18,18,12,4480,7,0,1,1.00,1.14,2000,1.00,1.00
1199,Juvenile Snow Leopard,748,5,6,66,0,1,0,1,1.00,0.86,1500,1.00,1.00
1201,Snow Leopard,954,7,8,66,0,1,0,1,1.00,0.86,2000,1.00,1.00
1202,Tunnel Rat Kobold,26,11,12,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1205,Grawmug,1194,17,17,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1206,Gnasher,721,16,16,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1207,Brawler,721,16,16,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1211,Leper Gnome,6921,8,10,63,0,7,0,1,1.00,0.86,2000,1.00,1.00
1213,Godric Rothgar,3278,5,5,12,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1214,Aldren Cordon,1821,18,18,55,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1216,Shore Crawler,9570,17,18,7,0,1,0,1,1.00,1.14,2000,1.00,1.00
1218,Herbalist Pomeroy,3269,10,10,12,81,7,0,1,1.00,1.14,1500,1.00,1.00
1222,Dark Iron Sapper,870,17,17,54,0,7,0,1,1.00,1.14,2000,1.00,1.00
1224,Young Threshadon,867,19,20,16,0,1,0,1,1.00,1.14,2000,1.00,1.00
1225,Ol' Sooty,706,20,20,44,0,1,0,1,1.00,1.14,2000,1.00,1.00
1226,Maxan Anvol,3429,10,10,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
1228,Magis Sparkmantle,10215,10,10,875,51,7,0,1,1.00,1.14,1500,1.00,1.00
1229,Granis Swiftaxe,3431,9,12,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
1230,[UNUSED] Lexin Haze,278,10,10,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1231,Grif Wildheart,3558,8,9,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
1232,Azar Stronghammer,1622,12,12,55,51,7,0,1,1.00,1.14,1500,1.00,1.00
1234,Hogral Bakkan,3436,12,12,55,51,7,0,1,1.00,1.14,2000,1.00,1.00
1235,[UNUSED] Maryann Grapefoot,312,5,5,55,0,7,0,1,1.00,1.14,2000,1.00,1.00
1236,Kobold Digger,373,12,13,26,0,7,0,1,1.00,1.14,2000,1.00,1.00
1237,Kazan Mogosh,3418,8,8,55,640,7,0,1,1.00,1.14,2000,1.00,1.00
1238,Gamili Frosthide,3420,9,9,55,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1240,Boran Ironclink,3425,9,10,55,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1243,Hegnar Rumbleshot,3412,8,12,55,4483,7,0,1,1.00,1.14,2000,1.00,1.00
1245,Kogan Forgestone,3513,9,10,57,0,7,0,1,1.00,1.14,2000,1.00,1.00
1249,Quartermaster Hudson,3337,10,10,12,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1250,Drake Lindgren,3326,10,10,12,384,7,0,1,1.00,1.14,2000,1.00,1.00
1252,Senir Whitebeard,1376,8,12,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1253,Father Gavin,1616,15,15,794,2,7,0,1,1.00,1.14,1500,1.00,1.00
1254,Foreman Stonebrow,1569,12,12,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1255,Prospector Gehn,1623,11,11,55,2,7,0,1,1.00,1.14,1500,1.00,1.00
1256,Quarrymaster Thesten,3423,10,10,55,0,7,0,1,1.00,1.14,1500,1.00,1.00
1260,Great Father Arctikus,27504,11,11,37,0,7,4,2,1.00,1.14,2000,1.00,1.00
1261,Veron Amberstill,2790,10,10,55,131,7,0,1,1.00,1.14,2000,1.00,1.00
1263,Yarlyn Amberstill,1981,1,1,55,128,7,0,1,1.00,1.14,2000,1.00,1.00
1265,Rudra Amberstill,1651,10,10,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1266,Tundra MacGrann,1683,20,20,57,2,7,0,1,1.00,1.14,2000,1.00,1.00
1268,Ozzie Togglevolt,3441,10,10,875,2,7,0,1,1.00,1.14,2000,1.00,1.00
1269,Razzle Sprysprocket,3440,20,20,875,2,7,0,1,1.00,1.14,2000,1.00,1.00
1271,Old Icebeard,1050,11,11,16,0,7,1,1,1.00,1.14,2000,1.70,3.00
1273,Grawn Thromwyn,3417,10,10,55,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1344,Prospector Ironband,3437,15,15,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1345,Magmar Fellhew,3432,15,15,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1352,Fluffy,328,1,1,35,0,8,0,1,1.00,0.86,2000,1.00,0.20
1354,Apprentice Soren,1396,3,3,55,0,7,0,1,1.00,1.14,1500,1.00,1.00
1355,Cook Ghilm,3416,8,8,55,80,7,0,1,1.00,1.14,2000,1.00,1.00
1358,Miner Grothor,3419,8,8,57,0,7,0,1,1.00,1.14,2000,1.00,1.00
1360,Miner Grumnal,3421,9,9,57,0,7,0,1,1.00,1.14,2000,1.00,1.00
1362,Gothor Brumn,1835,20,20,55,4224,7,0,1,1.00,1.14,2000,1.00,1.00
1365,Goli Krumn,14092,10,10,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1366,Adam,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1367,Billy,221,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1368,Justin,221,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1370,Brandon,338,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1371,Roman,262,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1373,Jarven Thunderbrew,3438,15,15,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1374,Rejold Barleybrew,3398,10,10,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1375,Marleth Barleybrew,3405,12,12,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1376,Beldin Steelgrill,3389,12,12,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1377,Pilot Stonegear,5106,20,20,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1378,Pilot Bellowfiz,5105,18,18,55,2,7,0,1,1.00,1.14,2000,1.00,1.00
1379,Miran,1417,15,15,1618,2,7,0,1,1.00,1.14,1500,1.00,2.00
1380,Saean,1657,10,10,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
1388,Vagash,1050,11,11,24,0,7,0,1,1.00,1.14,2000,1.00,1.00
1393,Berserk Trogg,721,19,20,59,0,7,0,1,1.00,1.14,2000,1.00,1.00
1395,Ol' Beasley,1508,10,10,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1397,Frostmane Seer,27494,8,9,37,0,7,0,2,1.00,0.86,2000,1.00,1.00
1401,Test Squirrel,134,1,1,35,0,1,0,1,1.00,1.14,2000,1.00,1.00
1402,Topper McNabb,1438,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1405,Morris Lawry,1524,1,1,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1412,Squirrel,134,1,1,31,0,8,0,1,1.00,0.86,2000,4.60,0.20
1419,Fizzles,328,1,1,12,0,1,0,1,1.00,0.86,2000,1.00,0.20
1420,Toad,901,1,1,188,0,8,0,1,1.00,0.86,2000,7.50,0.20
1424,Master Digger,774,15,15,26,0,7,4,1,1.00,1.14,2000,1.00,1.00
1425,Grizlak,774,15,15,26,0,7,4,2,1.00,1.14,2000,1.00,1.00
1426,Riverpaw Miner,374,14,15,20,0,7,0,1,1.00,1.19,2000,1.00,1.00
1427,Harlan Bagley,5551,12,12,12,2,7,0,1,1.00,1.14,2000,1.00,1.00
1429,Thurman Schneider,221,2,2,12,2,7,0,1,1.00,1.14,2000,1.00,1.00
1430,Tomas,1293,10,10,12,81,7,0,1,1.00,1.14,2000,1.00,1.00
1433,Corbett Schneider,5550,5,5,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1437,Thomas Booker,3484,20,20,11,0,7,0,1,1.00,1.14,2000,1.00,1.00
1439,Lord Baurles K. Wishock,1758,10,10,12,2,7,0,1,1.00,1.14,2000,1.00,1.00
1440,Milton Sheaf,5553,15,15,12,2,7,0,1,1.00,1.14,1000,1.00,1.00
1445,Jesse Halloran,338,2,2,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1446,Regina Halloran,252,2,2,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1447,Gimlok Rumdnul,3640,2,2,55,0,7,0,1,1.00,1.14,2000,1.00,1.00
1448,Neal Allen,3459,20,20,11,384,7,0,1,1.00,1.14,2000,1.00,1.00
1455,[UNUSED] Grummar Thunk,3475,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.02
1465,Drac Roughcut,1820,15,15,55,128,7,0,1,1.00,1.14,2000,1.00,1.00
1467,[UNUSED] [PH] Brawl Thunderpunch,2584,15,15,55,0,7,0,1,1.00,1.14,2000,1.00,1.00
1468,Kargh Steelspine,2584,15,15,55,0,7,0,1,1.20,1.14,2000,1.00,1.00
1469,Vrok Blunderblast,1847,15,15,55,4480,7,0,1,1.00,1.14,2000,1.00,1.00
1473,Kali Healtouch,1841,14,14,55,80,7,0,1,1.00,1.14,2000,1.00,1.00
1474,Rann Flamespinner,1846,15,15,55,128,7,0,1,1.00,1.14,2000,1.00,1.00
1476,Hargin Mundar,3491,20,20,57,0,7,0,1,1.00,1.14,2000,1.00,1.00
1479,Timothy Clark,3506,20,20,11,0,7,0,1,1.00,1.14,2000,1.00,1.00
1480,Caitlin Grassman,3486,20,20,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1481,Bart Tidewater,4429,20,20,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
1482,Andrea Halloran,3485,20,20,11,0,7,0,1,1.00,1.14,2000,1.00,1.00
1483,Murphy West,2733,20,20,11,0,7,0,1,1.00,1.14,2000,1.00,1.00
1484,Derina Rumdnul,3489,20,20,55,0,7,0,1,1.00,1.14,2000,1.00,1.00
1499,Magistrate Sevren,3514,14,14,68,2,7,0,1,1.00,1.14,1000,1.00,1.00
1500,Coleman Farthing,3516,15,15,68,2,7,0,1,1.00,1.14,1500,1.00,1.00
1501,Mindless Zombie,10973,1,1,7,0,6,0,1,1.00,0.86,2000,1.00,1.00
1502,Wretched Ghoul,829,1,2,7,0,6,0,1,0.78,0.86,2000,1.00,1.00
1503,Wretched Zombie,987,1,2,7,0,7,0,1,0.78,1.14,2000,1.00,1.00
1504,Young Night Web Spider,513,2,3,7,0,1,0,1,1.00,0.86,2000,1.00,1.00
1505,Night Web Spider,539,3,4,7,0,1,0,1,1.00,0.86,2000,1.00,1.00
1506,Scarlet Convert,2403,3,3,7,0,7,0,1,1.00,0.86,2000,1.00,1.00
1507,Scarlet Initiate,2467,3,4,7,0,7,0,8,1.00,0.86,2000,1.00,1.00
1508,Young Scavenger,447,1,1,32,0,1,0,1,1.00,0.86,2000,1.00,1.00
1509,Ragged Scavenger,604,2,3,32,0,1,0,1,1.00,0.86,2000,1.00,1.00
1512,Duskbat,4732,1,2,7,0,1,0,1,1.00,0.86,2000,1.00,1.00
1513,Mangy Duskbat,9535,3,4,7,0,1,0,1,1.00,0.86,2000,1.00,1.00
1515,Executor Zygand,1649,14,14,68,2,6,0,1,1.00,1.39,2000,1.00,1.00
1518,Apothecary Johaan,1565,20,20,68,2,6,0,1,1.00,1.14,2000,1.00,1.00
1520,Rattlecage Soldier,200,6,7,21,0,6,0,1,0.89,0.86,2000,1.00,1.00
1521,Gretchen Dedmar,3515,8,8,68,2,7,0,1,1.00,1.14,2000,1.00,1.00
1522,Darkeye Bonecaster,11398,7,8,21,0,6,0,8,1.00,0.86,2000,1.00,1.00
1523,Cracked Skull Soldier,535,8,9,21,0,6,0,2,0.89,0.86,2000,1.00,1.00
1525,Rotting Dead,1200,5,6,21,0,6,0,1,1.00,0.86,2000,1.00,1.00
1526,Ravaged Corpse,1201,6,7,21,0,6,0,1,1.00,0.86,2000,1.00,1.00
1527,Hungering Dead,1202,7,8,21,0,6,0,1,1.00,0.86,2000,1.00,1.00
1528,Shambling Horror,1197,8,9,21,0,6,0,1,1.00,0.86,2000,1.00,1.00
1529,Bleeding Horror,1198,9,10,21,0,6,0,1,1.00,0.86,2000,1.00,1.00
1530,Rotting Ancestor,1196,10,11,21,0,6,0,1,1.00,1.14,2000,1.00,1.00
1531,Lost Soul,985,6,7,21,0,6,4,1,1.00,0.86,2000,1.00,1.00
1532,Wandering Spirit,3227,10,11,21,0,6,0,1,1.00,1.14,2000,1.00,1.00
1533,Tormented Spirit,9534,8,9,21,0,6,4,1,1.00,0.86,2000,1.00,1.20
1534,Wailing Ancestor,10752,9,10,21,0,6,0,1,1.00,0.86,2000,1.00,1.00
1535,Scarlet Warrior,2471,6,7,67,0,7,0,1,1.00,0.86,2000,1.00,1.00
1536,Scarlet Missionary,2468,7,8,67,0,7,0,2,1.00,0.86,2000,1.00,1.00
1537,Scarlet Zealot,2472,8,9,67,0,7,0,1,1.00,0.86,3000,1.00,1.00
